row.ID,Fold_changed,rank,group
8101,-2.233468362,229,0.5
8223,-2.232552907,230,0.5
9299,-2.231990867,231,0.5
9483,-2.230805241,232,0.5
7786,-2.227438254,233,0.5
8902,-2.225864242,234,0.5
5088,-2.224557152,235,0.5
5155,-2.223261409,236,0.5
7576,-2.222897868,237,0.5
2944,-2.221747739,238,0.5
7422,-2.221596179,239,0.5
8788,-2.217205933,240,0.5
7234,-2.215615535,241,0.5
6109,-2.214628248,242,0.5
7770,-2.213023292,243,0.5
7905,-2.205789561,244,0.5
4094,-2.205443572,245,0.5
5383,-2.203646293,246,0.5
3841,-2.202792347,247,0.5
5896,-2.200411428,248,0.5
7091,-2.200089831,249,0.5
7853,-2.199869933,250,0.5
8205,-2.199200095,251,0.5
8747,-2.199008523,252,0.5
5810,-2.198784915,253,0.5
7873,-2.198593159,254,0.5
4908,-2.198084063,255,0.5
3556,-2.195524411,256,0.5
6486,-2.193642232,257,0.5
9134,-2.193254065,258,0.5
6319,-2.192853511,259,0.5
9111,-2.190527136,260,0.5
6871,-2.189614341,261,0.5
9358,-2.189371428,262,0.5
7093,-2.189255218,263,0.5
8580,-2.188110572,264,0.5
6869,-2.186568716,265,0.5
8919,-2.185713417,266,0.5
9037,-2.184725061,267,0.5
2246,-2.182607052,268,0.5
9243,-2.182358462,269,0.5
9500,-2.18028311,270,0.5
9081,-2.180045816,271,0.5
5341,-2.180028539,272,0.5
6320,-2.178843154,273,0.5
6886,-2.178575442,274,0.5
8781,-2.178541967,275,0.5
3042,-2.177576209,276,0.5
9238,-2.174215548,277,0.5
5468,-2.173558923,278,0.5
7374,-2.172881132,279,0.5
9156,-2.171798341,280,0.5
8972,-2.171113908,281,0.5
5230,-2.17097767,282,0.5
5252,-2.169958852,283,0.5
6918,-2.166457652,284,0.5
8686,-2.16507861,285,0.5
3195,-2.164525764,286,0.5
9533,-2.163521935,287,0.5
596,-2.161576915,288,0.5
8263,-2.160618572,289,0.5
6380,-2.159832898,290,0.5
7408,-2.158993276,291,0.5
6531,-2.158713041,292,0.5
2885,-2.156288477,293,0.5
3457,-2.153956594,294,0.5
8905,-2.151790178,295,0.5
9428,-2.151790178,296,0.5
9193,-2.151340869,297,0.5
1258,-2.148968334,298,0.5
7299,-2.148687736,299,0.5
5965,-2.14706487,300,0.5
8631,-2.14706487,301,0.5
3903,-2.146272296,302,0.5
6200,-2.145839372,303,0.5
5451,-2.145635699,304,0.5
4169,-2.143868754,305,0.5
3041,-2.142257027,306,0.5
8427,-2.142069179,307,0.5
9059,-2.141923516,308,0.5
9018,-2.140295967,309,0.5
8899,-2.138926606,310,0.5
8726,-2.138596413,311,0.5
4742,-2.138258828,312,0.5
5087,-2.137604328,313,0.5
9557,-2.135589133,314,0.5
3842,-2.134355042,315,0.5
8896,-2.133167431,316,0.5
9439,-2.132795635,317,0.5
2397,-2.132051088,318,0.5
6457,-2.131379902,319,0.5
9258,-2.13003441,320,0.5
8590,-2.129847206,321,0.5
7791,-2.129772302,322,0.5
5736,-2.127519148,323,0.5
1659,-2.123319743,324,0.5
2772,-2.122856693,325,0.5
8291,-2.120764226,326,0.5
6885,-2.12020821,327,0.5
9599,-2.118656852,328,0.5
9102,-2.118618424,329,0.5
8103,-2.118349332,330,0.5
2638,-2.117463999,331,0.5
9204,-2.115726587,332,0.5
7304,-2.115455697,333,0.5
6003,-2.114451725,334,0.5
3610,-2.113882608,335,0.5
8059,-2.112971123,336,0.5
649,-2.111957691,337,0.5
7033,-2.11113742,338,0.5
9536,-2.110392042,339,0.5
9512,-2.109570699,340,0.5
8808,-2.106499241,341,0.5
9022,-2.106499241,342,0.5
6678,-2.106137196,343,0.5
678,-2.105312103,344,0.5
7591,-2.104825717,345,0.5
9641,-2.104518871,346,0.5
3304,-2.104439468,347,0.5
9197,-2.103922994,348,0.5
1824,-2.103464338,349,0.5
8728,-2.102727644,350,0.5
6067,-2.101251386,351,0.5
9329,-2.099969572,352,0.5
8543,-2.099003049,353,0.5
4293,-2.098599358,354,0.5
9618,-2.098402227,355,0.5
7819,-2.097071581,356,0.5
9655,-2.094885326,357,0.5
1944,-2.092524803,358,0.5
6360,-2.092517403,359,0.5
3953,-2.092361535,360,0.5
1603,-2.091905194,361,0.5
8966,-2.09109009,362,0.5
6501,-2.089637621,363,0.5
8677,-2.087558569,364,0.5
2715,-2.087439139,365,0.5
7669,-2.086608117,366,0.5
8520,-2.084621636,367,0.5
9249,-2.084160446,368,0.5
6514,-2.083244213,369,0.5
8719,-2.083077417,370,0.5
9424,-2.082660147,371,0.5
4906,-2.081399643,372,0.5
4920,-2.079835938,373,0.5
3318,-2.07981203,374,0.5
8689,-2.079652254,375,0.5
8251,-2.07964391,376,0.5
5315,-2.079391609,377,0.5
9337,-2.078380936,378,0.5
9025,-2.075974174,379,0.5
2362,-2.074909948,380,0.5
9593,-2.074697402,381,0.5
2901,-2.072201199,382,0.5
8175,-2.071110994,383,0.5
4172,-2.070596613,384,0.5
6493,-2.065206128,385,0.5
4871,-2.061194945,386,0.5
3761,-2.060804709,387,0.5
8774,-2.060663192,388,0.5
3093,-2.059934947,389,0.5
8564,-2.058548343,390,0.5
5180,-2.05834982,391,0.5
3379,-2.055469813,392,0.5
3359,-2.054919327,393,0.5
2797,-2.05437913,394,0.5
6883,-2.05336043,395,0.5
8629,-2.052256765,396,0.5
1015,-2.049218023,397,0.5
7253,-2.048043371,398,0.5
6515,-2.036949236,399,0.5
7868,-2.03536072,400,0.5
8215,-2.034929725,401,0.5
9479,-2.033428706,402,0.5
7138,-2.033075833,403,0.5
2473,-2.027631831,404,0.5
9093,-2.024621724,405,0.5
4053,-2.024437725,406,0.5
4572,-2.023406035,407,0.5
5065,-2.02159944,408,0.5
7497,-2.020283575,409,0.5
4026,-2.016568215,410,0.5
644,-2.011470037,411,0.5
5037,-2.010274941,412,0.5
8206,-2.010049406,413,0.5
2081,-2.009121548,414,0.5
8923,-2.008638877,415,0.5
2768,-2.004926028,416,0.5
4575,-1.999248314,417,0.5
7869,-1.998309527,418,0.5
9090,-1.997261533,419,0.5
4120,-1.993786702,420,0.5
9067,-1.992054586,421,0.5
7765,-1.988418127,422,0.5
6479,-1.987191275,423,0.5
6473,-1.983906116,424,0.5
4698,-1.981062253,425,0.5
4408,-1.980945487,426,0.5
9460,-1.980426344,427,0.5
7380,-1.976811598,428,0.5
4140,-1.972716441,429,0.5
2690,-1.971191479,430,0.5
8152,-1.967567785,431,0.5
5972,-1.967113853,432,0.5
4171,-1.964606947,433,0.5
6069,-1.962418426,434,0.5
8180,-1.961181636,435,0.5
715,-1.955419659,436,0.5
8209,-1.952950049,437,0.5
9473,-1.949675903,438,0.5
4455,-1.946734611,439,0.5
6450,-1.944752761,440,0.5
8089,-1.944711563,441,0.5
8090,-1.944339341,442,0.5
6050,-1.944241866,443,0.5
7275,-1.942330663,444,0.5
6752,-1.942152466,445,0.5
5029,-1.940430607,446,0.5
9386,-1.940171298,447,0.5
4982,-1.937601645,448,0.5
2080,-1.93488708,449,0.5
6395,-1.934227229,450,0.5
7429,-1.932963915,451,0.5
4420,-1.929687233,452,0.5
8029,-1.929090679,453,0.5
4052,-1.926933796,454,0.5
6166,-1.926228456,455,0.5
8388,-1.92546584,456,0.5
7919,-1.923142389,457,0.5
1980,-1.921709694,458,0.5
5617,-1.921298048,459,0.5
7671,-1.91875094,460,0.5
2624,-1.918259633,461,0.5
6452,-1.916145613,462,0.5
9433,-1.915734203,463,0.5
8086,-1.912949724,464,0.5
6492,-1.911615447,465,0.5
6173,-1.910395688,466,0.5
7142,-1.908515689,467,0.5
2833,-1.908202101,468,0.5
4694,-1.907040109,469,0.5
7920,-1.906360103,470,0.5
7846,-1.905755008,471,0.5
7590,-1.905240161,472,0.5
6832,-1.902843159,473,0.5
8057,-1.90080964,474,0.5
6716,-1.899945444,475,0.5
9002,-1.897732124,476,0.5
8266,-1.895437684,477,0.5
7566,-1.894378601,478,0.5
8656,-1.891931127,479,0.5
6769,-1.891376935,480,0.5
6873,-1.890181408,481,0.5
907,-1.889486694,482,0.5
4016,-1.887572591,483,0.5
8643,-1.884629805,484,0.5
4912,-1.883679987,485,0.5
3396,-1.883086787,486,0.5
5156,-1.879592202,487,0.5
6160,-1.879186785,488,0.5
8153,-1.876743619,489,0.5
4756,-1.875535894,490,0.5
8274,-1.87549807,491,0.5
7330,-1.872327694,492,0.5
5247,-1.871099305,493,0.5
4629,-1.868324203,494,0.5
6585,-1.867841903,495,0.5
7651,-1.867153095,496,0.5
4941,-1.864822601,497,0.5
8255,-1.864289497,498,0.5
8577,-1.863691966,499,0.5
7397,-1.862624549,500,0.5
2765,-1.859149333,501,0.5
8151,-1.858704676,502,0.5
7548,-1.856694859,503,0.5
7099,-1.85549282,504,0.5
1654,-1.853829876,505,0.5
5224,-1.853011904,506,0.5
96,-1.849346751,507,0.5
7170,-1.848320944,508,0.5
5835,-1.846972707,509,0.5
9502,-1.846276587,510,0.5
3206,-1.839763133,511,0.5
5137,-1.837432887,512,0.5
4649,-1.836319283,513,0.5
6513,-1.836235394,514,0.5
6335,-1.832865101,515,0.5
2305,-1.832508913,516,0.5
8844,-1.831741834,517,0.5
1987,-1.830047366,518,0.5
8085,-1.828587336,519,0.5
5290,-1.828452171,520,0.5
8178,-1.827285875,521,0.5
6164,-1.826661255,522,0.5
6521,-1.82619416,523,0.5
7444,-1.825546942,524,0.5
5611,-1.825347763,525,0.5
4471,-1.82050967,526,0.5
8655,-1.820237776,527,0.5
7463,-1.817836615,528,0.5
7764,-1.814976064,529,0.5
185,-1.808591064,530,0.5
8684,-1.808472942,531,0.5
7388,-1.808385199,532,0.5
7554,-1.807463275,533,0.5
8191,-1.805122207,534,0.5
6022,-1.804592669,535,0.5
7453,-1.80349351,536,0.5
3620,-1.802691646,537,0.5
6135,-1.80125747,538,0.5
4861,-1.80116916,539,0.5
8604,-1.80016174,540,0.5
9527,-1.799105812,541,0.5
2200,-1.79824323,542,0.5
2427,-1.79708261,543,0.5
6512,-1.796675091,544,0.5
2399,-1.796198065,545,0.5
751,-1.794333107,546,0.5
6781,-1.794060069,547,0.5
1024,-1.793496297,548,0.5
8731,-1.793158068,549,0.5
9205,-1.787964148,550,0.5
8079,-1.787666145,551,0.5
3432,-1.786775076,552,0.5
6136,-1.786448851,553,0.5
6361,-1.784901453,554,0.5
3486,-1.784752866,555,0.5
7199,-1.784630027,556,0.5
7723,-1.783086468,557,0.5
9294,-1.783020878,558,0.5
8708,-1.781556931,559,0.5
4885,-1.780790631,560,0.5
7376,-1.777919935,561,0.5
6484,-1.776264623,562,0.5
3699,-1.775503839,563,0.5
5756,-1.775333581,564,0.5
6941,-1.77515113,565,0.5
7285,-1.774431588,566,0.5
2191,-1.772839796,567,0.5
8254,-1.771791557,568,0.5
8903,-1.768588775,569,0.5
2647,-1.766674519,570,0.5
8939,-1.766553473,571,0.5
7837,-1.766122183,572,0.5
6699,-1.765137324,573,0.5
9342,-1.76507914,574,0.5
7908,-1.764977954,575,0.5
8299,-1.764399353,576,0.5
7927,-1.759466748,577,0.5
5436,-1.759078818,578,0.5
6833,-1.758803307,579,0.5
8654,-1.755311332,580,0.5
4767,-1.754419165,581,0.5
9585,-1.75345735,582,0.5
2417,-1.752886982,583,0.5
219,-1.751709724,584,0.5
2764,-1.749518921,585,0.5
1422,-1.749076061,586,0.5
4860,-1.748623309,587,0.5
7636,-1.747852911,588,0.5
4711,-1.744523444,589,0.5
8226,-1.742685466,590,0.5
4983,-1.738997835,591,0.5
8370,-1.738783031,592,0.5
636,-1.737665518,593,0.5
7642,-1.737398335,594,0.5
7897,-1.736987081,595,0.5
4403,-1.735993034,596,0.5
7394,-1.733713805,597,0.5
7163,-1.729956649,598,0.5
4807,-1.729954719,599,0.5
5963,-1.729903955,600,0.5
2958,-1.728210083,601,0.5
3479,-1.72814104,602,0.5
8391,-1.727040485,603,0.5
5293,-1.725605731,604,0.5
8239,-1.722946066,605,0.5
7205,-1.722882015,606,0.5
8491,-1.722825803,607,0.5
8416,-1.719302707,608,0.5
3369,-1.716930333,609,0.5
7485,-1.716587318,610,0.5
1249,-1.716332355,611,0.5
3671,-1.713945633,612,0.5
7423,-1.713675873,613,0.5
1361,-1.713263708,614,0.5
9663,-1.712329615,615,0.5
6859,-1.711523126,616,0.5
7238,-1.710900672,617,0.5
2788,-1.708698957,618,0.5
8957,-1.707586183,619,0.5
8479,-1.707416319,620,0.5
1941,-1.707258122,621,0.5
2825,-1.706976447,622,0.5
6491,-1.706158409,623,0.5
6288,-1.704466389,624,0.5
3801,-1.703713184,625,0.5
7020,-1.701416959,626,0.5
195,-1.700284058,627,0.5
9035,-1.696957945,628,0.5
8632,-1.696211288,629,0.5
7960,-1.693880558,630,0.5
7625,-1.692793066,631,0.5
5879,-1.690286987,632,0.5
4689,-1.690254195,633,0.5
8929,-1.689228113,634,0.5
3389,-1.688643967,635,0.5
9303,-1.688408264,636,0.5
7395,-1.687675658,637,0.5
6543,-1.687090447,638,0.5
3701,-1.686573398,639,0.5
8077,-1.684798781,640,0.5
4603,-1.683236343,641,0.5
2137,-1.680975806,642,0.5
2514,-1.680740032,643,0.5
9612,-1.680081129,644,0.5
1579,-1.678730826,645,0.5
8399,-1.67735805,646,0.5
5124,-1.675235429,647,0.5
3085,-1.67233656,648,0.5
8440,-1.67220529,649,0.5
1896,-1.672204361,650,0.5
2455,-1.66822274,651,0.5
9293,-1.66665535,652,0.5
9506,-1.665678015,653,0.5
555,-1.664297775,654,0.5
8493,-1.663316949,655,0.5
3390,-1.662511284,656,0.5
7455,-1.662221069,657,0.5
9033,-1.659111341,658,0.5
6847,-1.658997683,659,0.5
1071,-1.658148026,660,0.5
5296,-1.655805998,661,0.5
3480,-1.655266079,662,0.5
4119,-1.655099229,663,0.5
7466,-1.653285899,664,0.5
8109,-1.651228824,665,0.5
1940,-1.649937241,666,0.5
7637,-1.648809226,667,0.5
5788,-1.648706519,668,0.5
6638,-1.648601514,669,0.5
3570,-1.647121515,670,0.5
1301,-1.646995232,671,0.5
9233,-1.645118724,672,0.5
5956,-1.64313375,673,0.5
2382,-1.641420989,674,0.5
1003,-1.640551701,675,0.5
5731,-1.64008887,676,0.5
8045,-1.638384519,677,0.5
3009,-1.636522681,678,0.5
8068,-1.636140022,679,0.5
6861,-1.635875541,680,0.5
8364,-1.633730111,681,0.5
8602,-1.633366767,682,0.5
4369,-1.633137186,683,0.5
4524,-1.631804895,684,0.5
4497,-1.63139173,685,0.5
9615,-1.631287632,686,0.5
5069,-1.630688993,687,0.5
6418,-1.630216731,688,0.5
5274,-1.629712807,689,0.5
9240,-1.629056382,690,0.5
5389,-1.628892075,691,0.5
4833,-1.626283288,692,0.5
2997,-1.62575222,693,0.5
7180,-1.624812338,694,0.5
2522,-1.623748376,695,0.5
563,-1.623584833,696,0.5
8538,-1.62352939,697,0.5
2457,-1.623425514,698,0.5
6447,-1.623111324,699,0.5
1259,-1.622457665,700,0.5
5294,-1.620704821,701,0.5
5623,-1.618541445,702,0.5
8067,-1.617238198,703,0.5
6118,-1.616435116,704,0.5
9304,-1.61620945,705,0.5
6115,-1.612610947,706,0.5
9653,-1.611814514,707,0.5
1976,-1.611766407,708,0.5
8181,-1.608013171,709,0.5
8553,-1.607747788,710,0.5
4467,-1.606987385,711,0.5
6497,-1.60580214,712,0.5
6708,-1.603692338,713,0.5
9056,-1.603541819,714,0.5
5292,-1.602486258,715,0.5
6860,-1.60171245,716,0.5
8913,-1.600194729,717,0.5
6051,-1.599457231,718,0.5
4402,-1.598909838,719,0.5
6825,-1.597520551,720,0.5
6490,-1.597471779,721,0.5
9484,-1.59618897,722,0.5
8845,-1.595402401,723,0.5
3350,-1.595022544,724,0.5
7687,-1.593393726,725,0.5
6156,-1.592772208,726,0.5
5874,-1.592484034,727,0.5
2357,-1.591360124,728,0.5
3142,-1.590229219,729,0.5
4770,-1.589895958,730,0.5
2809,-1.589670402,731,0.5
716,-1.588835191,732,0.5
5981,-1.588419774,733,0.5
608,-1.588280293,734,0.5
2853,-1.587646703,735,0.5
9442,-1.584622269,736,0.5
1756,-1.583940829,737,0.5
5682,-1.582451178,738,0.5
9497,-1.582312218,739,0.5
8425,-1.581823195,740,0.5
50,-1.581652305,741,0.5
5775,-1.581082351,742,0.5
3667,-1.580250463,743,0.5
3088,-1.579609266,744,0.5
859,-1.579172774,745,0.5
7930,-1.577524043,746,0.5
2157,-1.575290478,747,0.5
861,-1.575008178,748,0.5
6906,-1.574990019,749,0.5
8680,-1.574641606,750,0.5
9275,-1.57423419,751,0.5
8127,-1.573367716,752,0.5
3234,-1.572904336,753,0.5
8497,-1.572016509,754,0.5
3892,-1.571061858,755,0.5
1677,-1.569478287,756,0.5
2613,-1.569309383,757,0.5
3000,-1.56918091,758,0.5
6560,-1.569156068,759,0.5
5253,-1.56912892,760,0.5
2331,-1.567564328,761,0.5
9605,-1.567038954,762,0.5
8663,-1.566796032,763,0.5
4323,-1.563923438,764,0.5
5371,-1.563689045,765,0.5
7973,-1.563021723,766,0.5
1250,-1.562814318,767,0.5
4954,-1.562579974,768,0.5
7075,-1.562501385,769,0.5
2985,-1.562404215,770,0.5
792,-1.560581636,771,0.5
6293,-1.559278818,772,0.5
6992,-1.557428014,773,0.5
1604,-1.55718033,774,0.5
7959,-1.556889351,775,0.5
2597,-1.556525195,776,0.5
9012,-1.55616076,777,0.5
8945,-1.555173337,778,0.5
9216,-1.553791914,779,0.5
3311,-1.55240527,780,0.5
8492,-1.552048184,781,0.5
9669,-1.55172285,782,0.5
1300,-1.550957418,783,0.5
8769,-1.54946927,784,0.5
6842,-1.548793215,785,0.5
6952,-1.548055111,786,0.5
5469,-1.547105617,787,0.5
9257,-1.547105081,788,0.5
4586,-1.546772814,789,0.5
7175,-1.546289504,790,0.5
2820,-1.546192892,791,0.5
9228,-1.546157463,792,0.5
6848,-1.546097871,793,0.5
9028,-1.545869962,794,0.5
2179,-1.544636865,795,0.5
8200,-1.542860434,796,0.5
5320,-1.542239433,797,0.5
5423,-1.541260738,798,0.5
3864,-1.538532668,799,0.5
982,-1.537759147,800,0.5
7086,-1.536574525,801,0.5
6021,-1.535236035,802,0.5
3722,-1.534696597,803,0.5
9116,-1.533632092,804,0.5
9559,-1.532123558,805,0.5
9168,-1.531256715,806,0.5
2495,-1.53118176,807,0.5
2640,-1.530289068,808,0.5
4951,-1.530117941,809,0.5
4725,-1.53005733,810,0.5
1362,-1.529650306,811,0.5
2340,-1.528402438,812,0.5
719,-1.527287103,813,0.5
5291,-1.526984785,814,0.5
8951,-1.526347281,815,0.5
7386,-1.524245796,816,0.5
8487,-1.523175645,817,0.5
8341,-1.5231544,818,0.5
633,-1.523136753,819,0.5
1340,-1.523107578,820,0.5
4822,-1.523002255,821,0.5
7074,-1.52211723,822,0.5
8824,-1.522113863,823,0.5
5816,-1.521855969,824,0.5
1725,-1.52158232,825,0.5
3217,-1.5199107,826,0.5
2936,-1.519894143,827,0.5
4890,-1.519285543,828,0.5
8664,-1.518639259,829,0.5
6935,-1.517148202,830,0.5
6588,-1.516441545,831,0.5
108,-1.516143331,832,0.5
1977,-1.51455313,833,0.5
2207,-1.512728926,834,0.5
3846,-1.51246225,835,0.5
6795,-1.511622659,836,0.5
1489,-1.509607167,837,0.5
3090,-1.508339361,838,0.5
5668,-1.508121694,839,0.5
7416,-1.50795834,840,0.5
4203,-1.507623768,841,0.5
2355,-1.507355677,842,0.5
5513,-1.507333464,843,0.5
3763,-1.505924813,844,0.5
6094,-1.505849889,845,0.5
2329,-1.505719701,846,0.5
2173,-1.505232135,847,0.5
7090,-1.504443262,848,0.5
6877,-1.503001774,849,0.5
872,-1.502566894,850,0.5
6049,-1.500987449,851,0.5
1658,-1.499628596,852,0.5
6905,-1.49939465,853,0.5
5817,-1.498977161,854,0.5
8382,-1.498399782,855,0.5
4884,-1.497706982,856,0.5
6874,-1.497663222,857,0.5
8674,-1.497645605,858,0.5
6523,-1.495573812,859,0.5
5238,-1.495505126,860,0.5
7843,-1.495442355,861,0.5
8228,-1.493794333,862,0.5
9191,-1.493253722,863,0.5
7470,-1.492779614,864,0.5
3378,-1.491964916,865,0.5
2807,-1.490026651,866,0.5
5960,-1.48887019,867,0.5
4745,-1.487031456,868,0.5
3593,-1.486891457,869,0.5
6427,-1.486471362,870,0.5
8736,-1.485408674,871,0.5
3912,-1.484836534,872,0.5
2196,-1.484784994,873,0.5
